ID	IRI	LABEL
http://pygraf.t/C10	http://pygraf.t/C10	
http://pygraf.t/CentralNode	http://pygraf.t/CentralNode	Central Node
http://pygraf.t/ConnectorNode	http://pygraf.t/ConnectorNode	Connector Node
http://pygraf.t/E1001	http://pygraf.t/E1001	Entity E1001
http://pygraf.t/E1002	http://pygraf.t/E1002	Entity E1002
http://pygraf.t/E1003	http://pygraf.t/E1003	Entity E1003
http://pygraf.t/E1004	http://pygraf.t/E1004	Entity E1004
http://pygraf.t/E1005	http://pygraf.t/E1005	Entity E1005
http://pygraf.t/E1006	http://pygraf.t/E1006	Entity E1006
http://pygraf.t/E1007	http://pygraf.t/E1007	Entity E1007
http://pygraf.t/E1008	http://pygraf.t/E1008	Entity E1008
http://pygraf.t/E1009	http://pygraf.t/E1009	Entity E1009
http://pygraf.t/E1010	http://pygraf.t/E1010	Entity E1010
http://pygraf.t/E1011	http://pygraf.t/E1011	Entity E1011
http://pygraf.t/E1012	http://pygraf.t/E1012	Entity E1012
http://pygraf.t/E1013	http://pygraf.t/E1013	Entity E1013
http://pygraf.t/E1014	http://pygraf.t/E1014	Entity E1014
http://pygraf.t/E1015	http://pygraf.t/E1015	Entity E1015
http://pygraf.t/E1016	http://pygraf.t/E1016	Entity E1016
http://pygraf.t/E1017	http://pygraf.t/E1017	Entity E1017
http://pygraf.t/E1018	http://pygraf.t/E1018	Entity E1018
http://pygraf.t/E1019	http://pygraf.t/E1019	Entity E1019
http://pygraf.t/E1020	http://pygraf.t/E1020	Entity E1020
http://pygraf.t/E1021	http://pygraf.t/E1021	Entity E1021
http://pygraf.t/E1022	http://pygraf.t/E1022	Entity E1022
http://pygraf.t/E1023	http://pygraf.t/E1023	Entity E1023
http://pygraf.t/E1024	http://pygraf.t/E1024	Entity E1024
http://pygraf.t/E1025	http://pygraf.t/E1025	Entity E1025
http://pygraf.t/E1026	http://pygraf.t/E1026	Entity E1026
http://pygraf.t/E1027	http://pygraf.t/E1027	Entity E1027
http://pygraf.t/E1028	http://pygraf.t/E1028	Entity E1028
http://pygraf.t/HighDegreeNode	http://pygraf.t/HighDegreeNode	High-Degree Node
http://pygraf.t/HubNode	http://pygraf.t/HubNode	Hub Node
http://pygraf.t/IntermediaryNode	http://pygraf.t/IntermediaryNode	Intermediary Node
http://pygraf.t/MultiplexNode	http://pygraf.t/MultiplexNode	Multiplex Node
http://pygraf.t/SuperNode	http://pygraf.t/SuperNode	Super Node
