ID	IRI	LABEL
http://pygraf.t/Central1	http://pygraf.t/Central1	Central Entity
http://pygraf.t/CentralNode	http://pygraf.t/CentralNode	Central Node
http://pygraf.t/Connector1	http://pygraf.t/Connector1	Bridge Node
http://pygraf.t/ConnectorNode	http://pygraf.t/ConnectorNode	Connector Node
http://pygraf.t/HighDegreeNode	http://pygraf.t/HighDegreeNode	High-Degree Node
http://pygraf.t/HighNode1	http://pygraf.t/HighNode1	Influencer A
http://pygraf.t/HighNode2	http://pygraf.t/HighNode2	Influencer B
http://pygraf.t/Hub1	http://pygraf.t/Hub1	Main Hub
http://pygraf.t/HubNode	http://pygraf.t/HubNode	Hub Node
http://pygraf.t/Intermediary1	http://pygraf.t/Intermediary1	Mediator Node
http://pygraf.t/IntermediaryNode	http://pygraf.t/IntermediaryNode	Intermediary Node
http://pygraf.t/Multiplex1	http://pygraf.t/Multiplex1	Multi-Relation Node
http://pygraf.t/MultiplexNode	http://pygraf.t/MultiplexNode	Multiplex Node
http://pygraf.t/Super1	http://pygraf.t/Super1	Super Connector
http://pygraf.t/Super2	http://pygraf.t/Super2	Super Influencer
http://pygraf.t/SuperNode	http://pygraf.t/SuperNode	Super Node
http://pygraf.t/SuperNode1	http://pygraf.t/SuperNode1	
