ID	IRI	LABEL
http://pygraf.t/CentralNode	http://pygraf.t/CentralNode	Central Node
http://pygraf.t/ConnectorNode	http://pygraf.t/ConnectorNode	Connector Node
http://pygraf.t/E1001	http://pygraf.t/E1001	Entity 1001
http://pygraf.t/E1002	http://pygraf.t/E1002	Entity 1002
http://pygraf.t/E1003	http://pygraf.t/E1003	Entity 1003
http://pygraf.t/E1004	http://pygraf.t/E1004	Entity 1004
http://pygraf.t/E1005	http://pygraf.t/E1005	Entity 1005
http://pygraf.t/E1006	http://pygraf.t/E1006	Entity 1006
http://pygraf.t/E1007	http://pygraf.t/E1007	Entity 1007
http://pygraf.t/E1008	http://pygraf.t/E1008	Entity 1008
http://pygraf.t/E1009	http://pygraf.t/E1009	Entity 1009
http://pygraf.t/E1010	http://pygraf.t/E1010	Entity 1010
http://pygraf.t/E1011	http://pygraf.t/E1011	Entity 1011
http://pygraf.t/E1012	http://pygraf.t/E1012	Entity 1012
http://pygraf.t/E1013	http://pygraf.t/E1013	Entity 1013
http://pygraf.t/E1014	http://pygraf.t/E1014	Entity 1014
http://pygraf.t/E1015	http://pygraf.t/E1015	Entity 1015
http://pygraf.t/E1016	http://pygraf.t/E1016	Entity 1016
http://pygraf.t/E1017	http://pygraf.t/E1017	Entity 1017
http://pygraf.t/E1018	http://pygraf.t/E1018	Entity 1018
http://pygraf.t/E1019	http://pygraf.t/E1019	Entity 1019
http://pygraf.t/E1020	http://pygraf.t/E1020	Entity 1020
http://pygraf.t/E1021	http://pygraf.t/E1021	Entity 1021
http://pygraf.t/E1022	http://pygraf.t/E1022	Entity 1022
http://pygraf.t/E1023	http://pygraf.t/E1023	Entity 1023
http://pygraf.t/E1024	http://pygraf.t/E1024	Entity 1024
http://pygraf.t/E1025	http://pygraf.t/E1025	Entity 1025
http://pygraf.t/E1026	http://pygraf.t/E1026	Entity 1026
http://pygraf.t/E1027	http://pygraf.t/E1027	Entity 1027
http://pygraf.t/E1028	http://pygraf.t/E1028	Entity 1028
http://pygraf.t/E1029	http://pygraf.t/E1029	Entity 1029
http://pygraf.t/E1030	http://pygraf.t/E1030	Entity 1030
http://pygraf.t/E1031	http://pygraf.t/E1031	Entity 1031
http://pygraf.t/E1032	http://pygraf.t/E1032	Entity 1032
http://pygraf.t/E1033	http://pygraf.t/E1033	Entity 1033
http://pygraf.t/E1034	http://pygraf.t/E1034	Entity 1034
http://pygraf.t/E1035	http://pygraf.t/E1035	Entity 1035
http://pygraf.t/E1036	http://pygraf.t/E1036	Entity 1036
http://pygraf.t/E1037	http://pygraf.t/E1037	Entity 1037
http://pygraf.t/E1038	http://pygraf.t/E1038	Entity 1038
http://pygraf.t/E1039	http://pygraf.t/E1039	Entity 1039
http://pygraf.t/E1040	http://pygraf.t/E1040	Entity 1040
http://pygraf.t/E1041	http://pygraf.t/E1041	Entity 1041
http://pygraf.t/E1042	http://pygraf.t/E1042	Entity 1042
http://pygraf.t/E1043	http://pygraf.t/E1043	Entity 1043
http://pygraf.t/E1044	http://pygraf.t/E1044	Entity 1044
http://pygraf.t/E1045	http://pygraf.t/E1045	Entity 1045
http://pygraf.t/E1046	http://pygraf.t/E1046	Entity 1046
http://pygraf.t/E1047	http://pygraf.t/E1047	Entity 1047
http://pygraf.t/E1048	http://pygraf.t/E1048	Entity 1048
http://pygraf.t/E1049	http://pygraf.t/E1049	Entity 1049
http://pygraf.t/E1050	http://pygraf.t/E1050	Entity 1050
http://pygraf.t/E1051	http://pygraf.t/E1051	Entity 1051
http://pygraf.t/E1052	http://pygraf.t/E1052	Entity 1052
http://pygraf.t/E1053	http://pygraf.t/E1053	Entity 1053
http://pygraf.t/E1054	http://pygraf.t/E1054	Entity 1054
http://pygraf.t/E1055	http://pygraf.t/E1055	Entity 1055
http://pygraf.t/E1056	http://pygraf.t/E1056	Entity 1056
http://pygraf.t/E1057	http://pygraf.t/E1057	Entity 1057
http://pygraf.t/E1058	http://pygraf.t/E1058	Entity 1058
http://pygraf.t/E1059	http://pygraf.t/E1059	Entity 1059
http://pygraf.t/E1060	http://pygraf.t/E1060	Entity 1060
http://pygraf.t/E1061	http://pygraf.t/E1061	Entity 1061
http://pygraf.t/E1062	http://pygraf.t/E1062	Entity 1062
http://pygraf.t/E1063	http://pygraf.t/E1063	Entity 1063
http://pygraf.t/E1064	http://pygraf.t/E1064	Entity 1064
http://pygraf.t/E1065	http://pygraf.t/E1065	Entity 1065
http://pygraf.t/E1066	http://pygraf.t/E1066	Entity 1066
http://pygraf.t/E1067	http://pygraf.t/E1067	Entity 1067
http://pygraf.t/E1068	http://pygraf.t/E1068	Entity 1068
http://pygraf.t/E1069	http://pygraf.t/E1069	Entity 1069
http://pygraf.t/E1070	http://pygraf.t/E1070	Entity 1070
http://pygraf.t/E1071	http://pygraf.t/E1071	Entity 1071
http://pygraf.t/E1072	http://pygraf.t/E1072	Entity 1072
http://pygraf.t/E1073	http://pygraf.t/E1073	Entity 1073
http://pygraf.t/E1074	http://pygraf.t/E1074	Entity 1074
http://pygraf.t/E1075	http://pygraf.t/E1075	Entity 1075
http://pygraf.t/E1076	http://pygraf.t/E1076	Entity 1076
http://pygraf.t/E1077	http://pygraf.t/E1077	Entity 1077
http://pygraf.t/E1078	http://pygraf.t/E1078	Entity 1078
http://pygraf.t/E1079	http://pygraf.t/E1079	Entity 1079
http://pygraf.t/E1080	http://pygraf.t/E1080	Entity 1080
http://pygraf.t/E1081	http://pygraf.t/E1081	Entity 1081
http://pygraf.t/E1082	http://pygraf.t/E1082	Entity 1082
http://pygraf.t/E1083	http://pygraf.t/E1083	Entity 1083
http://pygraf.t/E1084	http://pygraf.t/E1084	Entity 1084
http://pygraf.t/E1085	http://pygraf.t/E1085	Entity 1085
http://pygraf.t/E1086	http://pygraf.t/E1086	Entity 1086
http://pygraf.t/E1087	http://pygraf.t/E1087	Entity 1087
http://pygraf.t/E1088	http://pygraf.t/E1088	Entity 1088
http://pygraf.t/E1089	http://pygraf.t/E1089	Entity 1089
http://pygraf.t/E1090	http://pygraf.t/E1090	Entity 1090
http://pygraf.t/E1091	http://pygraf.t/E1091	Entity 1091
http://pygraf.t/E1092	http://pygraf.t/E1092	Entity 1092
http://pygraf.t/E1093	http://pygraf.t/E1093	Entity 1093
http://pygraf.t/E1094	http://pygraf.t/E1094	Entity 1094
http://pygraf.t/E1095	http://pygraf.t/E1095	Entity 1095
http://pygraf.t/E1096	http://pygraf.t/E1096	Entity 1096
http://pygraf.t/E1097	http://pygraf.t/E1097	Entity 1097
http://pygraf.t/E1098	http://pygraf.t/E1098	Entity 1098
http://pygraf.t/E1099	http://pygraf.t/E1099	Entity 1099
http://pygraf.t/E1100	http://pygraf.t/E1100	Entity 1100
http://pygraf.t/HighDegreeNode	http://pygraf.t/HighDegreeNode	High-Degree Node
http://pygraf.t/HubNode	http://pygraf.t/HubNode	Hub Node
http://pygraf.t/IntermediaryNode	http://pygraf.t/IntermediaryNode	Intermediary Node
http://pygraf.t/MultiplexNode	http://pygraf.t/MultiplexNode	Multiplex Node
http://pygraf.t/SuperNode	http://pygraf.t/SuperNode	Super Node
