ID	IRI	LABEL
http://pygraf.t/C1	http://pygraf.t/C1	
http://pygraf.t/C10	http://pygraf.t/C10	
http://pygraf.t/C2	http://pygraf.t/C2	
http://pygraf.t/C3	http://pygraf.t/C3	
http://pygraf.t/C4	http://pygraf.t/C4	
http://pygraf.t/CentralNode	http://pygraf.t/CentralNode	Central Node
http://pygraf.t/ConnectorNode	http://pygraf.t/ConnectorNode	Connector Node
http://pygraf.t/E1001	http://pygraf.t/E1001	Global Network Hub
http://pygraf.t/E1002	http://pygraf.t/E1002	links with
http://pygraf.t/E1003	http://pygraf.t/E1003	Core Module
http://pygraf.t/E1004	http://pygraf.t/E1004	bridges
http://pygraf.t/E1005	http://pygraf.t/E1005	mediates
http://pygraf.t/E1006	http://pygraf.t/E1006	Multi-role Entity
http://pygraf.t/E1007	http://pygraf.t/E1007	Composite Entity
http://pygraf.t/E2001	http://pygraf.t/E2001	Entity of Class C1
http://pygraf.t/E2002	http://pygraf.t/E2002	Entity of Class C4
http://pygraf.t/E2003	http://pygraf.t/E2003	Entity of Class C10
http://pygraf.t/E2004	http://pygraf.t/E2004	Entity of Class C2
http://pygraf.t/E2005	http://pygraf.t/E2005	Entity of Class C3
http://pygraf.t/E2010	http://pygraf.t/E2010	Subgraph Hub
http://pygraf.t/E2011	http://pygraf.t/E2011	links
http://pygraf.t/E2012	http://pygraf.t/E2012	Subgraph Connector
http://pygraf.t/HighDegreeNode	http://pygraf.t/HighDegreeNode	High-Degree Node
http://pygraf.t/HubNode	http://pygraf.t/HubNode	Hub Node
http://pygraf.t/IntermediaryNode	http://pygraf.t/IntermediaryNode	Intermediary Node
http://pygraf.t/MultiplexNode	http://pygraf.t/MultiplexNode	Multiplex Node
http://pygraf.t/SuperNode	http://pygraf.t/SuperNode	Super Node
