ID	IRI	LABEL
http://example.com/App1	http://example.com/App1	Customer Management System
http://example.com/App1	http://example.com/App1	Customer Management System
http://example.com/App1Resource1	http://example.com/App1Resource1	Application-Resource Link
http://example.com/Event1	http://example.com/Event1	Interface GigabitEthernet0/0/1 Up
http://example.com/Link1	http://example.com/Link1	Fiber Optic Link 1
http://example.com/Resource1	http://example.com/Resource1	Main Database Server
http://example.com/Resource1	http://example.com/Resource1	Main Database Server
http://example.com/SuperApp	http://example.com/SuperApp	Enterprise IT Infrastructure
http://example.com/SuperApp	http://example.com/SuperApp	Enterprise IT Infrastructure
http://example.com/SuperAppApplication1	http://example.com/SuperAppApplication1	Super Application-Application Link
http://example.com/SuperAppResource1	http://example.com/SuperAppResource1	Super Application-Resource Link
http://example.com/Switch1	http://example.com/Switch1	Core Network Switch
https://w3id.org/noria/ontology/Application	https://w3id.org/noria/ontology/Application	
https://w3id.org/noria/ontology/EventRecord	https://w3id.org/noria/ontology/EventRecord	
https://w3id.org/noria/ontology/NetworkLink	https://w3id.org/noria/ontology/NetworkLink	
https://w3id.org/noria/ontology/ProductModel	https://w3id.org/noria/ontology/ProductModel	
https://w3id.org/noria/ontology/Resource	https://w3id.org/noria/ontology/Resource	
https://w3id.org/noria/ontology/elementProperty	https://w3id.org/noria/ontology/elementProperty	
skos:Concept	http://www.w3.org/2004/02/skos/core#Concept	
