ID	IRI	LABEL
http://pygraf.t/C10	http://pygraf.t/C10	
http://pygraf.t/C4	http://pygraf.t/C4	
http://pygraf.t/C7	http://pygraf.t/C7	
http://pygraf.t/C8	http://pygraf.t/C8	
http://pygraf.t/C9	http://pygraf.t/C9	
http://pygraf.t/CentralNode	http://pygraf.t/CentralNode	Central Node
http://pygraf.t/ConnectorNode	http://pygraf.t/ConnectorNode	Connector Node
http://pygraf.t/EntityA	http://pygraf.t/EntityA	Entity A
http://pygraf.t/EntityB	http://pygraf.t/EntityB	Entity B
http://pygraf.t/EntityC	http://pygraf.t/EntityC	Entity C
http://pygraf.t/EntityD	http://pygraf.t/EntityD	Entity D
http://pygraf.t/EntityE	http://pygraf.t/EntityE	Entity E
http://pygraf.t/EntityF	http://pygraf.t/EntityF	Entity F
http://pygraf.t/EntityG	http://pygraf.t/EntityG	Entity G
http://pygraf.t/EntityH	http://pygraf.t/EntityH	Entity H
http://pygraf.t/EntityI	http://pygraf.t/EntityI	Entity I
http://pygraf.t/EntityJ	http://pygraf.t/EntityJ	Entity J
http://pygraf.t/HighDegreeNode	http://pygraf.t/HighDegreeNode	High Degree Node
http://pygraf.t/HubNode1	http://pygraf.t/HubNode1	Global Hub Node
http://pygraf.t/IntermediaryNode	http://pygraf.t/IntermediaryNode	Intermediary Node
http://pygraf.t/MultiplexNode	http://pygraf.t/MultiplexNode	Multiplex Node
http://pygraf.t/SuperNode	http://pygraf.t/SuperNode	Super Node
