ID	IRI	LABEL
http://pygraf.t/C1	http://pygraf.t/C1	
http://pygraf.t/C10	http://pygraf.t/C10	
http://pygraf.t/C2	http://pygraf.t/C2	
http://pygraf.t/C3	http://pygraf.t/C3	
http://pygraf.t/C4	http://pygraf.t/C4	
http://pygraf.t/C5	http://pygraf.t/C5	
http://pygraf.t/C6	http://pygraf.t/C6	
http://pygraf.t/C7	http://pygraf.t/C7	
http://pygraf.t/C8	http://pygraf.t/C8	
http://pygraf.t/C9	http://pygraf.t/C9	
http://pygraf.t/EntityAlternate	http://pygraf.t/EntityAlternate	EntityAlternate
http://pygraf.t/EntityCentral	http://pygraf.t/EntityCentral	EntityCentral
http://pygraf.t/EntityConnector	http://pygraf.t/EntityConnector	EntityConnector
http://pygraf.t/EntityDistinct	http://pygraf.t/EntityDistinct	EntityDistinct
http://pygraf.t/EntityHighDegree	http://pygraf.t/EntityHighDegree	EntityHighDegree
http://pygraf.t/EntityHub	http://pygraf.t/EntityHub	EntityHub
http://pygraf.t/EntityIntermediary	http://pygraf.t/EntityIntermediary	EntityIntermediary
http://pygraf.t/EntityIsolated	http://pygraf.t/EntityIsolated	EntityIsolated
http://pygraf.t/EntityLeaf	http://pygraf.t/EntityLeaf	EntityLeaf
http://pygraf.t/EntityMultiplex	http://pygraf.t/EntityMultiplex	EntityMultiplex
http://pygraf.t/EntityMultiplex2	http://pygraf.t/EntityMultiplex2	EntityMultiplex2
http://pygraf.t/EntityPeripheral	http://pygraf.t/EntityPeripheral	EntityPeripheral
http://pygraf.t/EntitySpecial	http://pygraf.t/EntitySpecial	EntitySpecial
http://pygraf.t/EntitySuper	http://pygraf.t/EntitySuper	EntitySuper
