ID	IRI	LABEL
http://pygraf.t/Central1	http://pygraf.t/Central1	Central Node 1
http://pygraf.t/CentralNode	http://pygraf.t/CentralNode	Central Node
http://pygraf.t/Connector1	http://pygraf.t/Connector1	Connector Node 1
http://pygraf.t/Connector2	http://pygraf.t/Connector2	Connector Node 2
http://pygraf.t/ConnectorNode	http://pygraf.t/ConnectorNode	Connector Node
http://pygraf.t/HighDegreeNode	http://pygraf.t/HighDegreeNode	High-Degree Node
http://pygraf.t/HighNode1	http://pygraf.t/HighNode1	High Degree Node 1
http://pygraf.t/HighNode2	http://pygraf.t/HighNode2	High Degree Node 2
http://pygraf.t/Hub1	http://pygraf.t/Hub1	Main Hub
http://pygraf.t/HubNode	http://pygraf.t/HubNode	Hub Node
http://pygraf.t/Intermediary1	http://pygraf.t/Intermediary1	Intermediary Node 1
http://pygraf.t/Intermediary2	http://pygraf.t/Intermediary2	Intermediary Node 2
http://pygraf.t/IntermediaryNode	http://pygraf.t/IntermediaryNode	Intermediary Node
http://pygraf.t/Multiplex1	http://pygraf.t/Multiplex1	Multiplex Node 1
http://pygraf.t/MultiplexNode	http://pygraf.t/MultiplexNode	Multiplex Node
http://pygraf.t/SuperNode	http://pygraf.t/SuperNode	Super Node
http://pygraf.t/SuperNode1	http://pygraf.t/SuperNode1	Super Node 1
