ID	IRI	LABEL
http://pygraf.t/C10	http://pygraf.t/C10	
http://pygraf.t/CentralNode	http://pygraf.t/CentralNode	Central Node
http://pygraf.t/ConnectorNode	http://pygraf.t/ConnectorNode	Connector Node
http://pygraf.t/E1001	http://pygraf.t/E1001	Main Hub
http://pygraf.t/E1002	http://pygraf.t/E1002	Connector A
http://pygraf.t/E1003	http://pygraf.t/E1003	Connector B
http://pygraf.t/E1004	http://pygraf.t/E1004	Central Node 1
http://pygraf.t/E1005	http://pygraf.t/E1005	Bridge Node 1
http://pygraf.t/E1006	http://pygraf.t/E1006	Bridge Node 2
http://pygraf.t/E1007	http://pygraf.t/E1007	Super Node Alpha
http://pygraf.t/E1008	http://pygraf.t/E1008	Multi-Relation Node 1
http://pygraf.t/E1009	http://pygraf.t/E1009	Multi-Relation Node 2
http://pygraf.t/E1010	http://pygraf.t/E1010	Super Node Beta
http://pygraf.t/E1011	http://pygraf.t/E1011	Connector Node 3
http://pygraf.t/E1012	http://pygraf.t/E1012	Bridge Node 3
http://pygraf.t/E1013	http://pygraf.t/E1013	Main Hub Beta
http://pygraf.t/E1014	http://pygraf.t/E1014	Connector D
http://pygraf.t/E1015	http://pygraf.t/E1015	Multi-Relation Node 3
http://pygraf.t/E1016	http://pygraf.t/E1016	Super Node Gamma
http://pygraf.t/E1017	http://pygraf.t/E1017	Connector D
http://pygraf.t/E1018	http://pygraf.t/E1018	Bridge Node 4
http://pygraf.t/E1019	http://pygraf.t/E1019	Main Hub Gamma
http://pygraf.t/E1020	http://pygraf.t/E1020	Connector E
http://pygraf.t/E1021	http://pygraf.t/E1021	Multi-Relation Node 4
http://pygraf.t/E1022	http://pygraf.t/E1022	Super Node Delta
http://pygraf.t/E1023	http://pygraf.t/E1023	Connector F
http://pygraf.t/E1024	http://pygraf.t/E1024	Bridge Node 5
http://pygraf.t/E1025	http://pygraf.t/E1025	Main Hub Delta
http://pygraf.t/E1026	http://pygraf.t/E1026	Connector G
http://pygraf.t/E1027	http://pygraf.t/E1027	Multi-Relation Node 5
http://pygraf.t/E1028	http://pygraf.t/E1028	Super Node Epsilon
http://pygraf.t/E1029	http://pygraf.t/E1029	Connector H
http://pygraf.t/E1030	http://pygraf.t/E1030	Bridge Node 6
http://pygraf.t/E1031	http://pygraf.t/E1031	Main Hub Epsilon
http://pygraf.t/E1032	http://pygraf.t/E1032	Connector I
http://pygraf.t/E1033	http://pygraf.t/E1033	Multi-Relation Node 6
http://pygraf.t/E1034	http://pygraf.t/E1034	Super Node Zeta
http://pygraf.t/HighDegreeNode	http://pygraf.t/HighDegreeNode	High-Degree Node
http://pygraf.t/HubNode	http://pygraf.t/HubNode	Hub Node
http://pygraf.t/IntermediaryNode	http://pygraf.t/IntermediaryNode	Intermediary Node
http://pygraf.t/MultiplexNode	http://pygraf.t/MultiplexNode	Multiplex Node
http://pygraf.t/SuperNode	http://pygraf.t/SuperNode	Super Node
