ID	IRI	LABEL
http://pygraf.t/CentralNode	http://pygraf.t/CentralNode	Central Node
http://pygraf.t/ConnectorNode	http://pygraf.t/ConnectorNode	Connector Node
http://pygraf.t/E1001	http://pygraf.t/E1001	Entity E1001
http://pygraf.t/E1002	http://pygraf.t/E1002	Entity E1002
http://pygraf.t/E1003	http://pygraf.t/E1003	Entity E1003
http://pygraf.t/E1004	http://pygraf.t/E1004	Entity E1004
http://pygraf.t/E1005	http://pygraf.t/E1005	Entity E1005
http://pygraf.t/E1006	http://pygraf.t/E1006	Entity E1006
http://pygraf.t/E1007	http://pygraf.t/E1007	Entity E1007
http://pygraf.t/E1008	http://pygraf.t/E1008	Entity E1008
http://pygraf.t/E1010	http://pygraf.t/E1010	Entity E1010
http://pygraf.t/E1011	http://pygraf.t/E1011	Entity E1011
http://pygraf.t/E1012	http://pygraf.t/E1012	Entity E1012
http://pygraf.t/E1013	http://pygraf.t/E1013	Entity E1013
http://pygraf.t/E1014	http://pygraf.t/E1014	Entity E1014
http://pygraf.t/HighDegreeNode	http://pygraf.t/HighDegreeNode	High-Degree Node
http://pygraf.t/HubNode	http://pygraf.t/HubNode	Hub Node
http://pygraf.t/IntermediaryNode	http://pygraf.t/IntermediaryNode	Intermediary Node
http://pygraf.t/MultiplexNode	http://pygraf.t/MultiplexNode	Multiplex Node
http://pygraf.t/SuperNode	http://pygraf.t/SuperNode	Super Node
